163.172.217.50,9001,probably new kernel,0.917893886566,500,1
83.199.131.130,9001,probably new kernel,1.13251614571,500,3
5.149.248.77,28477,almost definitely vulnerable,1.31159687042,500,200
78.221.223.58,9001,almost definitely vulnerable,1.19081401825,500,200
198.147.22.82,9001,probably new kernel,1.04154896736,500,1
78.8.176.254,9001,zero challenge ACKs,1.08309793472,500,0
188.221.124.173,9001,probably vulnerable,1.09710812569,500,195
67.164.45.139,8113,probably new kernel,0.950194120407,500,1
62.102.148.169,52878,probably new kernel,1.05384516716,500,3
37.59.2.39,20443,almost definitely vulnerable,1.08029699326,500,200
89.163.141.116,9001,probably vulnerable,1.07940506935,500,149
69.39.49.201,9001,zero challenge ACKs,0.911388874054,500,0
193.150.121.78,9001,probably new kernel,1.02780294418,500,3
149.210.164.228,12707,zero challenge ACKs,0.962193012238,500,0
89.150.174.50,9001,zero challenge ACKs,1.04364991188,500,0
176.9.58.231,23978,almost definitely vulnerable,1.22678589821,500,200
62.212.72.243,9001,probably new kernel,1.06452703476,500,2
199.19.84.28,9001,zero challenge ACKs,0.96862411499,500,0
62.142.159.193,443,probably vulnerable,1.08654999733,500,182
158.58.170.67,443,probably new kernel,1.05580496788,500,3
83.150.43.37,9001,probably new kernel,1.05577611923,500,3
97.107.142.234,9001,probably new kernel,0.980983972549,500,2
162.218.239.125,9001,probably vulnerable,0.978070020676,500,107
50.116.0.149,9001,probably new kernel,0.981188774109,500,2
73.178.143.239,443,almost definitely vulnerable,1.24203205109,500,200
188.192.133.33,9001,almost definitely vulnerable,1.19414186478,500,200
176.9.148.176,9001,zero challenge ACKs,0.953689098358,500,0
91.89.146.67,9020,probably applied sysctl workaround,1.29170012474,500,500
151.1.182.217,80,probably new kernel,1.09327197075,500,5
195.154.97.160,9001,almost definitely vulnerable,1.18788695335,500,200
81.67.168.173,9001,probably new kernel,1.10351204872,500,1
217.155.40.118,9001,zero challenge ACKs,0.99561214447,500,0
5.196.71.24,9001,probably vulnerable,1.2856900692,500,201
91.134.133.88,443,probably applied sysctl workaround,1.34601593018,500,500
78.142.175.70,443,probably vulnerable,1.2753880024,500,185
158.69.204.36,443,probably new kernel,0.934164047241,500,2
216.218.134.12,9040,probably new kernel,1.33530902863,500,3
130.180.72.178,9001,probably vulnerable,1.23637986183,500,243
85.214.156.28,4242,probably applied sysctl workaround,1.74756979942,500,500
192.164.113.247,9001,probably new kernel,0.933039903641,500,2
94.114.190.38,443,probably vulnerable,1.53662395477,500,289
185.97.32.18,9001,probably vulnerable,1.08575487137,500,150
72.14.183.14,9001,probably new kernel,0.907428026199,500,2
104.167.116.234,443,most likely applied sysctl workaround,1.22059798241,500,499
178.158.241.74,9001,probably vulnerable,1.15968799591,500,173
188.166.178.56,9001,almost definitely vulnerable,1.06373405457,500,200
163.172.48.240,9001,probably applied sysctl workaround,1.22663211823,500,500
178.238.228.12,9001,probably applied sysctl workaround,1.36918497086,500,500
87.150.170.76,9001,probably new kernel,1.06563901901,500,3
146.185.163.44,8080,zero challenge ACKs,1.02928304672,500,0
198.143.136.228,9001,probably vulnerable,1.27243900299,500,170
84.195.229.182,9091,probably applied sysctl workaround,1.18304586411,500,500
46.101.116.35,9001,zero challenge ACKs,1.0274579525,500,0
78.107.239.213,443,probably new kernel,0.937072038651,500,2
83.145.241.231,53280,probably new kernel,0.967553853989,500,2
77.203.13.57,9001,zero challenge ACKs,0.917829990387,500,0
108.12.226.227,443,zero challenge ACKs,1.1540119648,500,0
91.213.233.138,443,almost definitely vulnerable,1.06610608101,500,200
5.9.253.234,9001,almost definitely vulnerable,1.25869107246,500,200
91.200.13.9,24979,probably applied sysctl workaround,1.26080799103,500,500
188.165.0.171,8443,probably new kernel,0.98267698288,500,2
83.248.90.211,9001,zero challenge ACKs,1.10038304329,500,0
62.210.247.178,9001,probably applied sysctl workaround,1.62046289444,500,500
107.170.113.28,9001,probably vulnerable,1.4111058712,500,208
94.185.85.106,4820,almost definitely vulnerable,1.22425985336,500,200
104.236.46.10,9001,almost definitely vulnerable,1.022315979,500,200
46.38.48.225,443,almost definitely vulnerable,1.05587100983,500,200
84.226.231.245,80,zero challenge ACKs,0.963874101639,500,0
79.231.126.129,9102,probably applied sysctl workaround,1.06252002716,500,500
84.19.179.229,443,probably vulnerable,1.16841197014,500,159
198.46.153.121,9035,probably vulnerable,1.08973479271,500,197
5.145.46.166,80,zero challenge ACKs,1.25486111641,500,0
193.201.225.45,9001,probably applied sysctl workaround,1.31054615974,500,500
89.188.109.210,6890,probably new kernel,1.00586795807,500,3
45.58.60.127,9001,probably applied sysctl workaround,1.35015010834,500,500
107.191.46.204,9001,probably vulnerable,1.07194685936,500,136
212.109.217.131,9001,probably applied sysctl workaround,1.36694002151,500,500
91.237.244.62,443,probably applied sysctl workaround,1.42671012878,500,500
219.88.232.230,9001,almost definitely vulnerable,1.1525490284,500,200
104.168.175.109,443,probably vulnerable,1.10609197617,500,163
159.203.193.72,9001,probably applied sysctl workaround,1.21359205246,500,500
85.93.218.204,9001,almost definitely vulnerable,1.27719283104,500,200
192.99.125.120,443,probably vulnerable,1.03595900536,500,182
92.222.20.130,443,probably vulnerable,1.12259101868,500,144
213.17.124.178,9001,probably new kernel,0.986486911774,500,2
106.186.19.228,9001,almost definitely vulnerable,1.10409402847,500,200
80.109.248.46,9001,almost definitely vulnerable,1.06047701836,500,200
92.27.7.209,443,probably applied sysctl workaround,1.20889592171,500,500
192.241.195.178,444,almost definitely vulnerable,1.16472291946,500,200
91.39.162.56,143,probably applied sysctl workaround,1.51370716095,500,500
91.121.230.208,9001,probably new kernel,0.975169897079,500,2
73.93.30.19,443,probably new kernel,1.18307209015,500,3
85.21.144.224,21,probably applied sysctl workaround,1.75463294983,500,500
176.114.248.47,9001,almost definitely vulnerable,1.29018616676,500,200
37.139.3.231,9001,probably vulnerable,1.38538503647,500,199
52.90.84.21,443,almost definitely vulnerable,1.33836603165,500,200
78.108.46.114,9001,probably applied sysctl workaround,1.37774205208,500,500
95.91.8.244,9001,zero challenge ACKs,1.1073319912,500,0
88.167.163.142,9001,almost definitely vulnerable,1.14782905579,500,200
185.69.53.188,8080,probably applied sysctl workaround,1.54461121559,500,500
77.247.181.166,443,most likely applied sysctl workaround,1.37952685356,500,499
94.23.247.42,443,almost definitely vulnerable,1.43396115303,500,200
167.114.67.4,443,almost definitely vulnerable,1.18656182289,500,200
5.9.212.204,9001,zero challenge ACKs,1.06857585907,500,0
91.121.147.65,9001,almost definitely vulnerable,1.13098978996,500,200
185.65.200.93,443,probably vulnerable,1.0686340332,500,135
46.182.19.151,8080,zero challenge ACKs,1.06643414497,500,0
81.25.54.131,2443,probably new kernel,0.979784965515,500,2
78.130.195.135,9050,probably vulnerable,1.18727517128,500,175
163.172.45.30,443,probably new kernel,1.03658604622,500,3
198.199.126.137,20278,most likely applied sysctl workaround,1.26682186127,500,499
108.45.93.76,9001,probably new kernel,1.07496809959,500,3
5.9.110.236,9001,probably applied sysctl workaround,1.18326807022,500,500
69.93.99.14,9001,zero challenge ACKs,1.08132910728,500,0
75.127.15.73,110,almost definitely vulnerable,1.08641386032,500,200
50.31.112.231,9001,probably applied sysctl workaround,1.20020198822,500,500
31.24.148.37,9001,zero challenge ACKs,1.11347913742,500,0
137.135.8.233,443,probably vulnerable,1.07373785973,500,145
45.63.14.225,443,probably applied sysctl workaround,1.41607117653,500,500
83.253.163.8,9001,probably applied sysctl workaround,1.1767950058,500,500
67.92.173.228,443,probably vulnerable,1.16821908951,500,183
85.10.203.71,9001,probably applied sysctl workaround,1.29169416428,500,500
51.255.198.77,443,probably applied sysctl workaround,1.45967197418,500,500
188.193.107.7,9001,probably vulnerable,1.0907740593,500,134
82.196.12.245,443,probably applied sysctl workaround,1.32395601273,500,500
66.111.62.85,9001,probably new kernel,0.969620943069,500,2
93.123.90.13,9001,probably new kernel,1.0717151165,500,2
217.253.41.68,443,probably applied sysctl workaround,1.46054983139,500,500
178.254.2.89,9001,probably vulnerable,1.05366587639,500,131
91.219.28.211,443,probably vulnerable,1.18863296509,500,177
91.231.86.204,443,almost definitely vulnerable,1.15961098671,500,200
140.138.144.170,8080,probably vulnerable,1.22259092331,500,179
107.170.188.155,9001,almost definitely vulnerable,1.24945116043,500,200
109.163.234.8,443,probably applied sysctl workaround,1.16801691055,500,500
213.135.198.106,9001,probably applied sysctl workaround,1.30801010132,500,500
216.189.150.185,443,probably applied sysctl workaround,1.23681688309,500,500
80.66.135.123,9001,probably vulnerable,1.04071688652,500,128
95.34.59.250,9001,probably new kernel,1.03533601761,500,3
66.90.101.117,9001,probably new kernel,0.933404922485,500,2
88.176.180.7,9001,almost definitely vulnerable,1.11357092857,500,200
163.172.156.137,9001,probably vulnerable,1.07819414139,500,173
45.20.67.1,9001,probably applied sysctl workaround,1.21166205406,500,500
167.114.35.102,9001,probably vulnerable,1.04448199272,500,166
91.233.116.51,443,almost definitely vulnerable,1.13683390617,500,200
5.94.128.109,9361,almost definitely vulnerable,1.06076216698,500,200
176.58.121.159,9001,probably vulnerable,1.25738406181,500,215
85.144.44.55,9001,probably new kernel,1.00024604797,500,2
91.96.199.120,9001,probably new kernel,0.94673705101,500,2
178.32.222.125,9001,almost definitely vulnerable,1.07126092911,500,200
188.226.130.88,9001,probably vulnerable,1.08534693718,500,199
109.196.18.54,443,probably vulnerable,1.32327508926,500,191
178.62.106.150,443,probably new kernel,1.00205993652,500,2
192.210.192.229,9001,probably applied sysctl workaround,1.25289297104,500,500
109.106.58.136,9001,probably new kernel,1.04813909531,500,3
92.222.74.226,9001,probably new kernel,1.16994380951,500,3
192.241.198.106,9392,almost definitely vulnerable,1.04368495941,500,200
173.239.79.210,9001,probably applied sysctl workaround,1.22475790977,500,500
77.93.203.156,443,probably vulnerable,1.05410599709,500,147
104.223.12.233,443,probably applied sysctl workaround,1.14976811409,500,500
89.22.97.58,9001,almost definitely vulnerable,1.33868217468,500,200
62.122.54.161,9001,zero challenge ACKs,1.09276199341,500,0
192.241.193.93,9001,probably vulnerable,0.932627916336,500,124
90.105.168.147,9001,probably new kernel,1.01221299171,500,5
212.47.234.192,443,almost definitely vulnerable,1.15046811104,500,200
95.215.44.167,9001,probably applied sysctl workaround,1.46955609322,500,500
46.101.104.245,9001,probably applied sysctl workaround,1.21142482758,500,500
95.110.41.182,9001,most likely applied sysctl workaround,1.35310792923,500,498
36.55.243.60,9001,almost definitely vulnerable,1.1705121994,500,200
83.79.196.18,26709,probably new kernel,1.14143204689,500,3
37.144.70.29,9001,probably new kernel,1.01633810997,500,3
84.171.67.82,9003,probably vulnerable,1.33771300316,500,215
37.14.34.191,9030,probably new kernel,0.942718029022,500,5
91.65.137.66,9001,probably new kernel,0.952620983124,500,2
91.2.208.253,9001,probably applied sysctl workaround,1.19810700417,500,500
